customer_id,age,time_spent,pages_viewed,basket_value,device_type,customer_type,category,num_sessions,purchase
2830,38,3.48,6,18.03,Desktop,Returning,Fashion,2,0
2831,27,101.3,2,5.85,Tablet,Returning,Electronics,10,1
2832,40,5.76,21,118.56,Mobile,Returning,Home Goods,13,0
2833,56,31.33,23,22.98,Tablet,New,Fashion,11,0
2834,22,8.45,24,75.1,Mobile,Returning,Home Goods,14,0
2835,18,37.93,3,93.12,Desktop,Returning,Home Goods,16,1
2836,30,44.99,17,50.98,Mobile,Returning,Electronics,6,1
2837,38,33.57,29,167.23,Desktop,Returning,Fashion,2,1
2838,43,28.6,7,46.93,Desktop,Returning,Electronics,5,1
2839,67,66.9,29,26.83,Tablet,New,Home Goods,19,1
2840,62,2.46,21,181.08,Tablet,New,Fashion,7,0
2841,38,12.06,5,158.19,Tablet,Returning,Electronics,17,1
2842,35,8.56,23,14.33,Mobile,Returning,Fashion,5,1
2843,54,132.72,1,2.1,Tablet,Returning,Fashion,12,1
2844,62,14.8,8,7.54,Mobile,Returning,Home Goods,19,0
2845,49,39.57,12,27.01,Tablet,Returning,Fashion,18,0
2846,53,34.63,14,286.79,Mobile,Returning,Home Goods,12,1
2847,34,19.92,15,0.0,Unknown,New,Electronics,3,1
2848,52,19.92,15,0.0,Tablet,New,Electronics,4,0
2849,66,9.91,15,175.65,Tablet,Returning,Fashion,15,0
2850,28,15.89,21,48.28,Desktop,Returning,Home Goods,15,1
2851,38,8.01,24,30.29,Desktop,New,Fashion,11,0
2852,69,0.6,26,226.72,Mobile,Returning,Electronics,2,1
2853,43,63.46,15,151.51,Desktop,Returning,Fashion,18,1
2854,21,101.1,10,148.46,Desktop,Returning,Electronics,3,1
2855,51,12.54,21,57.44,Mobile,New,Electronics,18,1
2856,69,12.4,28,124.64,Mobile,New,Electronics,14,1
2857,65,0.21,7,15.81,Mobile,New,Fashion,6,0
2858,35,34.21,26,68.12,Desktop,New,Electronics,2,1
2859,57,52.36,3,330.05,Mobile,Returning,Home Goods,1,1
2860,52,4.76,2,27.51,Mobile,New,Electronics,8,0
2861,58,5.22,6,126.53,Mobile,Returning,Fashion,10,0
2862,46,46.83,21,53.94,Desktop,New,Fashion,18,0
2863,69,28.74,9,3.25,Desktop,New,Fashion,11,0
2864,46,1.38,10,115.18,Desktop,Returning,Fashion,18,1
2865,55,29.23,4,14.77,Desktop,Returning,Fashion,16,0
2866,59,11.08,27,79.86,Mobile,Returning,Electronics,5,1
2867,38,13.8,3,7.16,Mobile,Returning,Fashion,7,0
2868,59,44.06,9,234.8,Tablet,Returning,Electronics,2,1
2869,30,49.97,24,27.59,Mobile,Returning,Home Goods,11,0
2870,66,15.34,22,20.54,Mobile,Returning,Home Goods,13,0
2871,58,88.21,17,11.06,Desktop,New,Home Goods,16,0
2872,34,15.65,14,233.5,Mobile,Returning,Fashion,14,1
2873,26,44.33,10,99.56,Desktop,New,Fashion,7,0
2874,58,19.84,13,108.28,Mobile,Returning,Home Goods,7,1
2875,18,68.35,12,55.36,Desktop,New,Fashion,12,1
2876,19,71.5,27,51.51,Mobile,Returning,Fashion,12,0
2877,65,2.74,1,9.32,Mobile,Returning,Electronics,1,0
2878,46,82.7,28,65.65,Mobile,New,Fashion,6,1
2879,50,52.38,22,22.69,Desktop,Returning,Home Goods,8,1
2880,27,47.01,29,302.29,Tablet,New,Home Goods,13,1
2881,67,6.73,19,127.4,Mobile,New,Home Goods,5,0
2882,57,49.06,19,42.62,Desktop,Returning,Home Goods,10,0
2883,38,56.94,6,13.13,Desktop,Returning,Fashion,14,1
2884,45,10.24,13,123.09,Tablet,Returning,Electronics,9,0
2885,28,91.26,19,10.41,Desktop,Returning,Fashion,17,0
2886,51,1.53,13,16.79,Mobile,Returning,Electronics,3,1
2887,25,19.92,15,0.0,Desktop,Returning,Fashion,12,0
2888,39,19.92,15,0.0,Unknown,New,Electronics,12,1
2889,25,25.73,22,123.74,Mobile,New,Home Goods,11,1
2890,66,31.08,21,30.19,Mobile,New,Fashion,4,0
2891,32,0.51,4,7.08,Tablet,New,Fashion,8,0
2892,34,96.84,24,49.97,Tablet,Returning,Fashion,10,1
2893,40,1.37,2,110.3,Desktop,New,Electronics,14,0
2894,41,4.63,15,0.0,Tablet,New,Fashion,1,0
2895,62,19.92,15,0.0,Desktop,Returning,Home Goods,12,1
2896,36,25.1,27,235.34,Mobile,New,Electronics,5,0
2897,22,80.77,7,246.6,Mobile,Returning,Electronics,14,1
2898,49,32.89,20,372.23,Mobile,New,Electronics,4,1
2899,61,51.89,18,131.88,Mobile,New,Fashion,17,1
2900,18,0.4,23,16.68,Mobile,New,Fashion,13,0
2901,40,23.43,13,19.06,Desktop,Returning,Home Goods,3,0
2902,54,18.46,17,33.27,Desktop,Returning,Home Goods,11,0
2903,25,20.73,4,30.63,Tablet,New,Fashion,11,0
2904,30,2.25,25,250.85,Desktop,New,Fashion,5,0
2905,25,34.6,14,124.5,Tablet,Returning,Fashion,6,1
2906,40,20.99,20,102.99,Desktop,Returning,Fashion,4,1
2907,60,43.46,28,16.46,Tablet,Returning,Fashion,10,0
2908,18,19.92,13,192.22,Mobile,Returning,Electronics,10,0
2909,62,4.85,3,140.76,Mobile,Returning,Home Goods,12,1
2910,68,31.35,26,14.3,Tablet,Returning,Fashion,18,0
2911,41,5.68,26,163.94,Mobile,Returning,Electronics,15,1
2912,52,61.76,18,25.42,Desktop,Returning,Fashion,18,1
2913,41,28.49,14,6.75,Mobile,New,Electronics,3,0
2914,34,5.13,15,85.56,Desktop,New,Electronics,3,0
2915,22,98.37,3,84.86,Tablet,New,Home Goods,1,1
2916,37,21.92,1,7.98,Mobile,New,Fashion,17,0
2917,38,2.27,26,30.72,Tablet,New,Fashion,10,0
2918,57,29.57,24,394.85,Mobile,New,Electronics,6,1
2919,48,8.76,17,90.76,Mobile,Returning,Fashion,11,0
2920,63,48.84,3,104.77,Mobile,Returning,Fashion,14,1
2921,53,51.08,14,19.15,Desktop,Returning,Fashion,17,1
2922,28,115.82,3,6.56,Mobile,Returning,Electronics,7,1
2923,69,20.91,13,25.94,Desktop,New,Fashion,4,0
2924,32,18.21,15,22.9,Mobile,Returning,Home Goods,11,0
2925,36,42.01,18,21.38,Mobile,Returning,Electronics,19,1
2926,24,4.26,14,17.13,Desktop,New,Fashion,9,0
2927,68,23.75,21,68.41,Mobile,New,Electronics,8,1
2928,45,23.71,26,31.81,Mobile,New,Fashion,4,0
2929,68,2.81,3,137.34,Mobile,New,Electronics,16,1
2930,60,16.24,19,16.26,Desktop,New,Electronics,6,1
2931,22,57.58,8,49.98,Desktop,New,Electronics,6,0
2932,22,58.17,4,1.1,Mobile,New,Home Goods,19,0
2933,47,3.14,4,52.57,Mobile,New,Fashion,2,0
2934,49,2.85,19,4.6,Mobile,Returning,Home Goods,11,1
2935,25,9.14,11,304.34,Mobile,New,Home Goods,18,0
2936,27,62.33,1,125.08,Tablet,New,Fashion,9,0
2937,55,4.14,8,53.89,Desktop,Returning,Fashion,16,1
2938,64,38.19,15,7.25,Desktop,Returning,Fashion,11,1
2939,49,3.2,1,71.81,Mobile,New,Fashion,14,1
2940,65,29.28,7,113.76,Desktop,Returning,Electronics,8,1
2941,45,19.92,15,0.0,Unknown,New,Fashion,13,0
2942,34,46.66,20,67.18,Desktop,New,Home Goods,10,0
2943,48,7.99,20,134.65,Desktop,New,Fashion,12,1
2944,25,30.58,24,116.97,Desktop,Returning,Fashion,3,1
2945,57,8.06,11,129.96,Desktop,New,Fashion,2,1
2946,42,37.52,27,169.17,Mobile,Returning,Fashion,11,1
2947,26,62.07,29,222.04,Desktop,New,Home Goods,18,1
2948,19,4.07,14,41.61,Mobile,Returning,Electronics,4,0
2949,32,60.43,22,67.29,Desktop,New,Fashion,8,1
2950,67,27.01,16,125.1,Desktop,Returning,Home Goods,11,0
2951,20,4.08,14,95.56,Desktop,Returning,Home Goods,15,0
2952,66,16.73,12,432.65,Mobile,Returning,Home Goods,2,0
2953,53,5.26,17,1.1,Mobile,New,Home Goods,19,0
2954,21,36.15,14,35.1,Mobile,Returning,Electronics,15,1
2955,31,42.67,10,26.39,Desktop,Returning,Electronics,13,0
2956,58,3.35,24,24.34,Tablet,New,Fashion,2,0
2957,58,21.17,29,20.14,Desktop,Returning,Fashion,3,1
2958,42,50.56,14,98.79,Mobile,Returning,Electronics,14,0
2959,67,82.54,18,7.09,Tablet,Returning,Home Goods,13,1
2960,27,21.62,22,108.26,Tablet,New,Electronics,16,1
2961,38,90.04,9,94.58,Mobile,Returning,Home Goods,12,1
2962,53,23.02,17,23.1,Desktop,New,Fashion,1,0
2963,29,15.04,6,0.0,Desktop,Returning,Electronics,6,0
2964,44,56.56,8,79.29,Desktop,Returning,Electronics,13,1
2965,57,20.38,26,114.9,Tablet,Returning,Electronics,2,1
2966,19,19.15,13,167.31,Mobile,New,Electronics,18,1
2967,30,20.22,18,152.92,Desktop,Returning,Fashion,17,1
2968,49,56.28,5,267.93,Desktop,New,Fashion,19,1
2969,48,53.5,6,69.66,Tablet,Returning,Home Goods,15,1
2970,33,15.5,21,191.45,Tablet,Returning,Fashion,8,1
2971,49,12.16,19,132.23,Tablet,Returning,Electronics,9,1
2972,49,20.31,4,180.05,Desktop,New,Electronics,8,1
2973,51,25.51,7,0.94,Desktop,New,Fashion,8,0
2974,28,8.17,4,270.28,Mobile,New,Home Goods,11,0
2975,27,19.92,15,0.0,Unknown,New,Electronics,18,1
2976,32,19.99,11,128.03,Mobile,New,Home Goods,17,1
2977,34,12.2,12,10.88,Desktop,Returning,Fashion,6,1
2978,57,3.39,14,40.33,Tablet,Returning,Electronics,2,0
2979,35,8.19,13,25.34,Mobile,New,Home Goods,1,0
2980,26,89.44,29,27.59,Mobile,New,Home Goods,10,1
2981,42,10.92,10,10.52,Desktop,New,Home Goods,8,1
2982,57,5.55,18,131.09,Desktop,New,Electronics,16,1
2983,31,18.52,16,0.74,Tablet,Returning,Fashion,14,0
2984,42,11.01,5,29.98,Mobile,Returning,Fashion,16,1
2985,67,1.07,8,15.33,Mobile,Returning,Home Goods,14,0
2986,39,11.71,14,71.14,Mobile,New,Home Goods,7,1
2987,69,23.57,5,23.47,Mobile,Returning,Electronics,18,0
2988,47,24.07,26,23.98,Mobile,New,Fashion,9,0
2989,37,13.23,28,53.61,Mobile,New,Electronics,4,1
2990,38,17.79,24,84.6,Mobile,Returning,Fashion,16,0
2991,61,101.02,8,10.35,Mobile,Returning,Electronics,11,0
2992,49,14.21,25,15.44,Tablet,New,Fashion,9,1
2993,68,8.96,26,22.71,Mobile,Returning,Home Goods,17,0
2994,63,8.37,6,291.2,Mobile,Returning,Fashion,11,1
2995,66,18.36,16,40.49,Tablet,Returning,Electronics,3,0
2996,38,42.75,28,73.1,Desktop,New,Fashion,11,1
2997,52,6.92,4,22.12,Desktop,Returning,Electronics,8,0
2998,49,37.06,12,53.94,Desktop,Returning,Electronics,10,0
2999,47,0.64,11,6.16,Desktop,Returning,Home Goods,6,1
3000,56,16.29,3,2.83,Tablet,Returning,Fashion,17,0
3001,66,44.87,12,50.6,Desktop,Returning,Fashion,6,1
3002,29,12.41,5,40.69,Tablet,Returning,Home Goods,7,0
3003,58,24.89,6,11.78,Desktop,New,Fashion,13,0
3004,64,6.88,19,93.08,Mobile,Returning,Fashion,6,1
3005,35,40.64,18,395.85,Tablet,New,Electronics,3,1
3006,38,1.61,16,40.29,Desktop,New,Electronics,13,0
3007,30,57.43,23,78.37,Tablet,Returning,Fashion,10,1
3008,38,6.63,11,263.69,Mobile,New,Fashion,4,1
3009,25,19.92,15,0.0,Mobile,Returning,Home Goods,5,1
3010,63,13.04,9,49.82,Tablet,Returning,Electronics,19,1
3011,57,38.48,3,107.0,Mobile,Returning,Fashion,18,1
3012,63,11.54,8,10.97,Tablet,Returning,Fashion,7,1
3013,24,70.91,6,57.41,Tablet,New,Electronics,1,0
3014,40,4.06,4,26.18,Tablet,Returning,Fashion,17,0
3015,61,5.9,12,14.06,Desktop,Returning,Home Goods,18,0
3016,49,20.38,12,44.45,Desktop,New,Electronics,5,1
3017,28,2.56,25,11.23,Tablet,New,Electronics,6,1
3018,39,6.54,21,96.05,Desktop,New,Home Goods,10,1
3019,39,86.35,16,48.74,Desktop,Returning,Fashion,19,1
3020,60,112.51,10,60.6,Tablet,Returning,Fashion,10,1
3021,42,14.16,22,12.66,Desktop,New,Electronics,6,1
3022,39,19.92,15,0.0,Unknown,New,Electronics,10,1
3023,45,23.61,13,70.05,Mobile,New,Fashion,10,1
3024,46,9.43,9,336.03,Mobile,Returning,Fashion,12,1
3025,30,19.92,15,0.0,Unknown,New,Fashion,4,1
3026,35,32.27,12,26.92,Mobile,New,Fashion,13,0
3027,19,135.64,5,162.89,Desktop,Returning,Electronics,10,1
3028,46,9.24,18,6.0,Mobile,Returning,Electronics,16,0
3029,38,33.45,4,166.92,Tablet,Returning,Electronics,19,1
3030,32,1.6,2,59.44,Mobile,New,Fashion,6,0
3031,69,3.62,3,41.98,Mobile,New,Fashion,9,0
3032,44,0.12,26,29.65,Mobile,New,Fashion,14,1
3033,67,225.76,12,28.21,Desktop,Returning,Fashion,10,1
3034,48,48.63,3,29.2,Mobile,Returning,Fashion,8,1
3035,32,46.35,4,172.89,Mobile,New,Fashion,3,0
3036,68,21.38,6,102.93,Desktop,Returning,Electronics,17,1
3037,40,10.7,12,88.63,Mobile,New,Home Goods,19,0
3038,41,4.92,19,128.26,Mobile,New,Fashion,3,1
3039,61,10.05,10,23.78,Desktop,Returning,Home Goods,14,0
3040,30,19.92,15,0.0,Mobile,New,Home Goods,6,0
3041,39,42.36,17,49.3,Mobile,New,Home Goods,19,0
3042,60,23.27,16,122.02,Mobile,New,Home Goods,18,1
3043,54,2.42,9,29.6,Mobile,Returning,Electronics,12,1
3044,50,0.55,25,82.44,Desktop,Returning,Electronics,15,1
3045,20,3.24,21,171.11,Mobile,Returning,Fashion,6,1
3046,36,15.85,9,41.15,Tablet,Returning,Electronics,12,0
3047,40,81.18,27,5.52,Tablet,Returning,Electronics,19,1
3048,46,30.43,23,58.06,Mobile,New,Electronics,7,1
3049,47,48.56,9,33.97,Tablet,Returning,Electronics,10,0
3050,56,19.92,15,0.0,Unknown,New,Electronics,18,0
3051,61,13.47,23,241.33,Mobile,Returning,Electronics,2,0
3052,64,3.44,9,53.18,Mobile,Returning,Fashion,13,0
3053,42,62.61,15,50.22,Mobile,Returning,Electronics,15,1
3054,54,45.86,2,85.04,Desktop,New,Home Goods,4,0
3055,64,5.52,11,8.74,Mobile,Returning,Home Goods,7,0
3056,25,21.54,11,23.39,Desktop,New,Home Goods,3,0
3057,59,20.05,8,201.04,Desktop,Returning,Fashion,16,1
3058,33,29.43,23,88.68,Mobile,New,Home Goods,9,1
3059,25,87.67,6,1.08,Desktop,New,Fashion,17,1
3060,18,26.01,21,18.32,Tablet,Returning,Home Goods,8,1
3061,61,23.31,20,91.87,Mobile,New,Fashion,18,1
3062,22,1.55,7,115.65,Mobile,Returning,Electronics,13,0
3063,20,1.95,3,146.54,Mobile,Returning,Electronics,2,0
3064,18,6.22,8,27.64,Mobile,Returning,Electronics,1,0
3065,21,0.99,18,0.0,Desktop,New,Electronics,16,1
3066,57,40.8,17,64.41,Mobile,New,Electronics,16,0
3067,52,38.55,11,95.4,Desktop,New,Electronics,11,1
3068,49,4.39,2,72.65,Desktop,Returning,Fashion,4,0
3069,59,54.25,25,10.48,Desktop,Returning,Electronics,11,0
3070,51,5.04,21,264.0,Mobile,Returning,Fashion,6,1
3071,60,10.75,27,10.49,Mobile,Returning,Electronics,11,0
3072,42,8.59,24,23.54,Mobile,Returning,Fashion,1,0
3073,27,13.97,19,134.4,Mobile,Returning,Electronics,9,1
3074,38,8.82,7,77.11,Tablet,New,Electronics,7,1
3075,63,20.14,18,145.69,Mobile,New,Fashion,3,0
3076,56,15.7,8,58.01,Mobile,New,Electronics,9,0
3077,44,129.31,14,37.86,Mobile,New,Electronics,2,1
3078,44,1.73,7,203.93,Desktop,Returning,Home Goods,10,1
3079,19,19.92,15,0.0,Unknown,New,Home Goods,17,0
3080,58,1.63,21,155.11,Desktop,Returning,Electronics,1,0
3081,65,29.49,28,20.99,Mobile,Returning,Electronics,18,1
3082,30,1.68,27,151.1,Mobile,Returning,Fashion,6,1
3083,26,54.32,4,11.99,Desktop,Returning,Fashion,6,1
3084,69,21.52,17,69.44,Tablet,New,Fashion,9,0
3085,53,22.46,5,175.22,Desktop,New,Home Goods,10,1
3086,39,24.74,12,51.33,Desktop,New,Fashion,15,1
3087,59,5.62,9,109.81,Mobile,New,Electronics,4,1
3088,43,6.61,26,130.65,Mobile,Returning,Fashion,8,1
3089,29,11.52,20,106.69,Desktop,Returning,Fashion,4,1
3090,34,27.0,13,207.57,Mobile,New,Fashion,3,1
3091,31,7.08,25,47.37,Tablet,Returning,Electronics,4,0
3092,31,3.71,28,15.21,Mobile,Returning,Electronics,1,0
3093,51,105.31,18,3.92,Mobile,New,Electronics,9,0
3094,37,0.67,20,22.64,Desktop,New,Electronics,11,1
3095,28,48.69,9,12.36,Mobile,Returning,Home Goods,19,1
3096,33,46.54,4,65.31,Mobile,Returning,Home Goods,7,0
3097,68,10.58,21,16.36,Mobile,New,Home Goods,5,0
3098,48,4.37,27,3.18,Desktop,New,Electronics,2,1
3099,23,4.72,8,2.93,Mobile,New,Fashion,19,1
3100,36,35.86,1,142.5,Mobile,New,Home Goods,3,0
3101,54,30.88,17,71.61,Desktop,Returning,Fashion,15,1
3102,21,45.8,25,35.46,Mobile,New,Fashion,7,0
3103,64,83.17,9,179.72,Tablet,New,Electronics,5,0
3104,21,35.32,20,5.82,Mobile,New,Electronics,10,0
3105,37,5.08,13,314.26,Desktop,Returning,Fashion,9,0
3106,27,8.37,2,76.63,Mobile,New,Electronics,14,0
3107,41,55.39,13,16.21,Desktop,New,Electronics,13,1
3108,52,19.92,15,0.0,Unknown,New,Electronics,1,1
3109,43,2.26,20,115.3,Tablet,Returning,Electronics,16,0
3110,54,36.45,6,44.88,Mobile,New,Electronics,8,0
3111,55,15.45,28,158.23,Mobile,New,Fashion,17,1
3112,38,75.79,1,13.07,Desktop,Returning,Fashion,6,0
3113,57,31.52,28,26.15,Mobile,Returning,Fashion,2,1
3114,56,2.84,25,7.85,Mobile,New,Electronics,13,1
3115,38,88.61,5,18.95,Tablet,New,Electronics,8,0
3116,27,8.97,3,21.82,Mobile,New,Electronics,9,0
3117,55,12.34,4,199.73,Tablet,Returning,Electronics,13,0
3118,63,15.44,1,6.51,Mobile,Returning,Electronics,18,1
3119,21,1.58,14,44.61,Desktop,Returning,Fashion,18,1
3120,62,20.59,9,60.81,Desktop,Returning,Fashion,9,1
3121,37,3.95,24,183.17,Desktop,Returning,Home Goods,2,0
3122,34,15.37,4,485.86,Tablet,Returning,Electronics,4,1
3123,24,12.96,18,112.0,Mobile,Returning,Electronics,18,1
3124,21,44.46,14,282.66,Tablet,Returning,Electronics,17,1
3125,46,48.76,25,123.76,Desktop,New,Home Goods,12,1
3126,31,5.0,4,264.19,Mobile,Returning,Electronics,16,1
3127,20,13.7,25,98.28,Tablet,Returning,Fashion,13,1
3128,41,14.02,10,6.65,Mobile,Returning,Home Goods,11,0
3129,54,4.93,3,41.12,Desktop,New,Fashion,14,0
3130,33,48.05,23,83.21,Mobile,Returning,Fashion,10,1
3131,69,36.85,7,34.55,Tablet,Returning,Fashion,19,1
3132,21,6.34,10,25.55,Desktop,Returning,Electronics,17,0
3133,41,13.71,13,68.91,Mobile,New,Electronics,9,0
3134,51,3.35,4,216.85,Desktop,Returning,Electronics,14,0
3135,47,29.68,18,2.85,Mobile,New,Home Goods,5,0
3136,35,19.92,11,0.0,Mobile,Returning,Fashion,3,1
3137,36,127.92,25,102.62,Mobile,Returning,Electronics,8,1
3138,48,45.52,4,265.84,Mobile,New,Electronics,18,1
3139,36,14.84,24,213.56,Mobile,New,Home Goods,3,1
3140,66,25.92,14,114.92,Desktop,Returning,Fashion,2,0
3141,63,72.69,18,58.79,Mobile,New,Home Goods,11,0
3142,36,24.23,8,18.28,Desktop,Returning,Fashion,5,0
3143,39,5.75,27,63.04,Mobile,Returning,Home Goods,7,1
3144,41,19.92,15,0.0,Desktop,New,Electronics,14,1
3145,62,55.57,5,180.82,Desktop,Returning,Home Goods,19,1
3146,29,19.92,23,0.0,Mobile,New,Fashion,2,1
3147,47,31.56,7,17.38,Tablet,Returning,Fashion,9,1
3148,55,60.48,12,73.24,Desktop,New,Fashion,10,0
3149,48,67.32,25,32.3,Desktop,Returning,Electronics,19,0
3150,53,75.69,3,0.74,Mobile,Returning,Electronics,17,1
3151,36,19.92,15,0.0,Unknown,New,Home Goods,7,1
3152,65,23.57,4,9.61,Tablet,New,Electronics,18,1
3153,62,40.47,10,147.98,Desktop,New,Fashion,6,1
3154,53,42.43,4,23.93,Mobile,Returning,Fashion,9,0
3155,47,28.0,15,26.8,Mobile,Returning,Fashion,8,0
3156,66,5.47,29,257.38,Desktop,New,Home Goods,9,1
3157,50,47.9,10,38.13,Desktop,New,Home Goods,1,0
3158,35,38.2,21,0.77,Tablet,New,Home Goods,2,1
3159,69,2.7,22,26.71,Mobile,Returning,Electronics,4,0
3160,66,18.7,16,10.16,Mobile,New,Fashion,18,0
3161,45,5.73,15,8.68,Mobile,New,Fashion,10,1
3162,64,19.92,15,0.0,Unknown,New,Electronics,1,0
3163,28,0.55,29,71.97,Mobile,Returning,Home Goods,10,1
3164,62,15.34,20,16.79,Tablet,New,Fashion,9,0
3165,50,23.95,19,35.86,Desktop,Returning,Fashion,13,1
3166,34,28.99,18,158.45,Desktop,New,Electronics,15,1
3167,23,32.67,26,44.18,Mobile,Returning,Electronics,18,1
3168,21,54.29,12,197.86,Mobile,Returning,Fashion,13,1
3169,37,7.28,25,55.12,Mobile,New,Home Goods,5,1
3170,65,3.85,16,40.71,Mobile,New,Fashion,2,0
3171,64,57.22,1,111.03,Desktop,Returning,Home Goods,7,1
3172,44,5.11,16,6.08,Mobile,Returning,Fashion,9,0
3173,32,110.38,2,7.5,Mobile,Returning,Fashion,19,0
3174,23,55.46,24,84.44,Mobile,New,Fashion,14,1
3175,64,20.85,15,53.39,Mobile,Returning,Fashion,17,1
3176,31,119.57,7,125.01,Desktop,Returning,Electronics,11,0
3177,28,3.07,28,198.41,Mobile,Returning,Electronics,5,1
3178,56,10.83,1,39.33,Desktop,Returning,Electronics,12,0
3179,26,30.5,5,72.59,Desktop,Returning,Electronics,9,0
3180,43,12.92,10,55.56,Mobile,New,Fashion,17,0
3181,33,79.09,22,319.68,Mobile,New,Fashion,8,1
3182,22,19.92,15,0.0,Unknown,New,Home Goods,8,1
3183,69,23.92,4,194.2,Desktop,Returning,Home Goods,12,1
3184,27,26.81,14,23.48,Mobile,New,Fashion,19,1
3185,67,31.73,13,118.46,Mobile,Returning,Electronics,10,1
3186,20,8.86,1,24.68,Mobile,Returning,Electronics,2,0
3187,30,13.6,16,18.73,Mobile,New,Fashion,8,0
3188,60,55.68,23,230.97,Mobile,New,Electronics,14,1
3189,66,6.51,9,1.56,Mobile,Returning,Electronics,19,0
3190,47,52.61,22,269.09,Mobile,New,Fashion,4,1
3191,62,24.81,16,12.93,Mobile,New,Fashion,9,1
3192,23,43.09,19,136.93,Mobile,New,Home Goods,13,1
3193,34,37.51,15,25.83,Tablet,New,Fashion,9,0
3194,62,6.98,26,34.55,Desktop,Returning,Fashion,13,0
3195,68,25.24,14,19.55,Tablet,Returning,Electronics,16,0
3196,36,60.69,20,70.46,Mobile,Returning,Electronics,1,1
3197,59,16.98,10,34.23,Desktop,Returning,Fashion,8,0
3198,52,101.97,21,85.69,Mobile,Returning,Home Goods,9,1
3199,63,18.06,12,1.26,Desktop,New,Electronics,13,0
3200,43,4.62,28,5.32,Mobile,New,Fashion,17,0
3201,68,14.8,1,8.4,Mobile,Returning,Electronics,9,0
3202,22,90.91,21,43.44,Tablet,Returning,Electronics,7,0
3203,46,11.56,17,134.9,Desktop,New,Fashion,10,1
3204,54,60.77,9,175.27,Tablet,New,Electronics,5,0
3205,37,63.92,23,22.46,Mobile,Returning,Electronics,17,0
3206,66,12.93,19,68.33,Mobile,New,Electronics,2,1
3207,38,2.61,25,117.01,Mobile,Returning,Electronics,9,0
3208,27,38.68,18,27.27,Desktop,New,Electronics,2,1
3209,22,11.2,28,42.08,Desktop,New,Fashion,10,0
3210,53,45.83,7,59.38,Tablet,Returning,Electronics,12,1
3211,23,17.54,9,11.59,Mobile,Returning,Electronics,2,0
3212,43,19.92,22,2.11,Desktop,Returning,Home Goods,15,1
3213,21,45.14,26,13.27,Mobile,New,Electronics,3,1
3214,56,14.46,21,78.86,Mobile,Returning,Electronics,2,0
3215,56,17.56,12,6.12,Desktop,Returning,Home Goods,7,1
3216,67,14.16,7,16.83,Desktop,New,Fashion,9,0
3217,52,13.73,14,32.98,Mobile,New,Fashion,11,0
3218,18,22.39,15,6.49,Mobile,New,Fashion,16,0
3219,41,49.63,15,17.03,Mobile,Returning,Fashion,7,0
3220,53,13.47,6,193.77,Mobile,Returning,Electronics,13,1
3221,23,22.29,21,1.56,Mobile,New,Fashion,3,1
3222,58,33.33,14,84.77,Mobile,New,Fashion,11,1
3223,63,9.42,2,38.81,Mobile,New,Fashion,3,0
3224,61,9.75,8,89.34,Tablet,Returning,Electronics,15,0
3225,48,81.28,13,71.07,Tablet,New,Home Goods,8,1
3226,37,38.57,23,20.24,Mobile,New,Home Goods,7,0
3227,41,25.82,6,150.29,Tablet,Returning,Fashion,5,1
3228,42,31.3,5,54.17,Desktop,Returning,Electronics,6,1
3229,53,0.89,5,138.32,Mobile,New,Fashion,19,0
3230,38,28.88,25,41.67,Mobile,Returning,Fashion,3,0
3231,47,19.92,1,0.0,Tablet,New,Home Goods,11,0
3232,41,23.67,9,117.74,Desktop,Returning,Electronics,6,1
3233,61,13.36,6,270.39,Desktop,Returning,Fashion,14,1
3234,59,2.55,20,57.78,Tablet,Returning,Electronics,17,1
3235,47,6.45,26,51.35,Mobile,Returning,Fashion,3,1
3236,39,90.32,7,112.67,Mobile,New,Fashion,4,1
3237,45,15.76,9,169.82,Mobile,Returning,Electronics,9,1
3238,24,18.86,5,266.26,Mobile,New,Fashion,13,1
3239,52,19.92,15,0.0,Unknown,New,Home Goods,6,0
3240,45,1.15,5,128.24,Mobile,Returning,Electronics,10,1
3241,31,37.89,8,18.92,Mobile,Returning,Home Goods,13,0
3242,27,23.17,7,63.1,Mobile,Returning,Home Goods,14,1
3243,33,21.32,13,15.86,Mobile,New,Electronics,12,1
3244,33,8.36,13,34.14,Mobile,Returning,Electronics,13,0
3245,48,40.97,8,214.31,Mobile,New,Fashion,10,0
3246,59,5.53,11,12.63,Mobile,Returning,Electronics,7,1
3247,42,6.32,28,80.06,Desktop,New,Fashion,5,1
3248,30,18.53,26,71.91,Tablet,New,Fashion,12,1
3249,23,10.12,18,0.0,Mobile,New,Electronics,2,0
3250,61,8.53,25,31.56,Mobile,Returning,Electronics,8,0
3251,26,31.09,19,66.22,Tablet,New,Home Goods,8,1
3252,62,31.58,6,16.58,Desktop,Returning,Fashion,19,1
3253,53,52.21,22,129.0,Desktop,New,Electronics,5,1
3254,60,16.22,2,286.49,Mobile,New,Home Goods,8,1
3255,37,2.28,28,19.34,Desktop,New,Fashion,10,0
3256,35,9.59,13,16.55,Tablet,Returning,Fashion,13,1
3257,60,117.37,23,48.55,Desktop,New,Fashion,9,0
3258,38,27.21,25,110.19,Mobile,New,Home Goods,7,1
3259,21,37.11,28,26.46,Tablet,Returning,Fashion,19,1
3260,67,0.22,26,1.61,Desktop,New,Fashion,11,0
3261,50,21.91,11,62.33,Desktop,Returning,Electronics,8,1
